series_id        	year	period	       value	footnote_codes
APU0100FD2101    	2022	M12	       3.724	
APU0100FD2101    	2023	M01	       3.989	
APU0100FD2101    	2023	M02	       4.088	
APU0100FD2101    	2023	M03	       4.069	
APU0100FD2101    	2023	M04	       4.018	
APU0100FD2101    	2023	M05	       3.936	
APU0100FD2101    	2023	M06	       3.972	
APU0100FD2101    	2023	M07	       3.881	
APU0100FD2101    	2023	M08	       4.292	
APU0100FD2101    	2023	M09	       4.196	
APU0100FD2101    	2023	M10	       4.286	
APU0100FD2101    	2023	M11	       4.063	
APU0100FD2101    	2023	M12	       3.693	
APU0100FD2101    	2024	M01	       4.064	
APU0100FD2101    	2024	M02	       4.050	
APU0100FD2101    	2024	M03	       3.927	
APU0100FD2101    	2024	M04	       3.961	
APU0100FD2101    	2024	M05	       3.979	
APU0100FD2101    	2024	M06	       4.096	
APU0100FD2101    	2024	M07	       4.097	
APU0100FD2101    	2024	M08	       4.194	
APU0100FD2101    	2024	M09	       4.180	
APU0100FD2101    	2024	M10	       4.198	
APU0100FD2101    	2024	M11	       3.908	
APU0100FD2101    	2024	M12	       3.636	
APU0100FD2101    	2025	M01	       3.714	
APU0100FD2101    	2025	M02	       3.729	
APU0100FD2101    	2025	M03	       3.627	
APU0100FD2101    	2025	M04	       3.871	
APU0100FD2101    	2025	M05	       3.904	
APU0100FD2101    	2025	M06	       3.897	
APU0100FD2101    	2025	M07	       3.969	
APU0100FD2101    	2025	M08	       3.974	
APU0100FD2101    	2025	M09	       3.980	
APU0100FD2101    	2025	M10	           -	X
APU0100FD2101    	2025	M11	       3.996	
APU0100FD2101    	2025	M12	       3.776	
APU0100FD2101    	2026	M01	       3.841	
APU0100FD2101    	2026	M02	       3.813	
APU0100FD2101    	2026	M03	       3.856	
APU0100FD3101    	1998	M01	       2.938	
APU0100FD3101    	1998	M02	       3.031	
APU0100FD3101    	1998	M03	       2.789	
APU0100FD3101    	1998	M04	       2.921	
APU0100FD3101    	1998	M05	       2.909	
APU0100FD3101    	1998	M06	       2.955	
APU0100FD3101    	1998	M07	       3.071	
APU0100FD3101    	1998	M08	       2.993	
APU0100FD3101    	1998	M09	       2.972	
APU0100FD3101    	1998	M10	       2.847	
APU0100FD3101    	1998	M11	       2.788	
APU0100FD3101    	1998	M12	       2.789	
APU0100FD3101    	1999	M01	       2.722	
APU0100FD3101    	1999	M02	       2.974	
APU0100FD3101    	1999	M03	       2.758	
APU0100FD3101    	1999	M04	       2.859	
APU0100FD3101    	1999	M05	       3.030	
APU0100FD3101    	1999	M06	       2.946	
APU0100FD3101    	1999	M07	       2.952	
APU0100FD3101    	1999	M08	       2.969	
APU0100FD3101    	1999	M09	       3.036	
APU0100FD3101    	1999	M10	       3.035	
APU0100FD3101    	1999	M11	       2.997	
APU0100FD3101    	1999	M12	       3.105	
APU0100FD3101    	2000	M01	       2.943	
APU0100FD3101    	2000	M02	       3.023	
APU0100FD3101    	2000	M03	       3.004	
APU0100FD3101    	2000	M04	       3.171	
APU0100FD3101    	2000	M05	       3.087	
APU0100FD3101    	2000	M06	       3.032	
APU0100FD3101    	2000	M07	       3.115	
APU0100FD3101    	2000	M08	       3.218	
APU0100FD3101    	2000	M09	       3.199	
APU0100FD3101    	2000	M10	       3.116	
APU0100FD3101    	2000	M11	       3.093	
APU0100FD3101    	2000	M12	       3.170	
APU0100FD3101    	2001	M01	       3.018	
APU0100FD3101    	2001	M02	       3.209	
APU0100FD3101    	2001	M03	       3.217	
APU0100FD3101    	2001	M04	       3.277	
APU0100FD3101    	2001	M05	       3.215	
APU0100FD3101    	2001	M06	       3.221	
APU0100FD3101    	2001	M07	       3.250	
APU0100FD3101    	2001	M08	       3.294	
APU0100FD3101    	2001	M09	       3.256	
APU0100FD3101    	2001	M10	       3.252	
APU0100FD3101    	2001	M11	       3.155	
APU0100FD3101    	2001	M12	       3.216	
APU0100FD3101    	2002	M01	       3.176	
APU0100FD3101    	2002	M02	       3.182	
APU0100FD3101    	2002	M03	       3.145	
APU0100FD3101    	2002	M04	       3.137	
APU0100FD3101    	2002	M05	       3.080	
APU0100FD3101    	2002	M06	       3.091	
APU0100FD3101    	2002	M07	       3.101	
APU0100FD3101    	2002	M08	       3.076	
APU0100FD3101    	2002	M09	       2.960	
APU0100FD3101    	2002	M10	       2.802	
APU0100FD3101    	2002	M11	       2.866	
APU0100FD3101    	2002	M12	       2.721	
APU0100FD3101    	2003	M01	       2.723	
APU0100FD3101    	2003	M02	       2.658	
APU0100FD3101    	2003	M03	       2.805	
APU0100FD3101    	2003	M04	       2.883	
APU0100FD3101    	2003	M05	       2.943	
APU0100FD3101    	2003	M06	       2.791	
APU0100FD3101    	2003	M07	       2.909	
APU0100FD3101    	2003	M08	       2.937	
APU0100FD3101    	2003	M09	       2.996	
APU0100FD3101    	2003	M10	       2.974	
APU0100FD3101    	2003	M11	       3.001	
APU0100FD3101    	2003	M12	       2.821	
APU0100FD3101    	2004	M01	       3.041	
APU0100FD3101    	2004	M02	       3.050	
APU0100FD3101    	2004	M03	       3.117	
APU0100FD3101    	2004	M04	       2.973	
APU0100FD3101    	2004	M05	       3.206	
APU0100FD3101    	2004	M06	       3.222	
APU0100FD3101    	2004	M07	       3.358	
APU0100FD3101    	2004	M08	       3.130	
APU0100FD3101    	2004	M09	       3.225	
APU0100FD3101    	2004	M10	       3.190	
APU0100FD3101    	2004	M11	       3.324	
APU0100FD3101    	2004	M12	       3.151	
APU0100FD3101    	2005	M01	       3.297	
APU0100FD3101    	2005	M02	       3.204	
APU0100FD3101    	2005	M03	       3.297	
APU0100FD3101    	2005	M04	       3.187	
APU0100FD3101    	2005	M05	       3.195	
APU0100FD3101    	2005	M06	       3.455	
APU0100FD3101    	2005	M07	       3.331	
APU0100FD3101    	2005	M08	       3.226	
APU0100FD3101    	2005	M09	       3.217	
APU0100FD3101    	2005	M10	       3.180	
APU0100FD3101    	2005	M11	       3.219	
APU0100FD3101    	2005	M12	       3.250	
APU0100FD3101    	2006	M01	       3.116	
APU0100FD3101    	2006	M02	       3.393	
APU0100FD3101    	2006	M03	       3.357	
APU0100FD3101    	2006	M04	       3.166	
APU0100FD3101    	2006	M05	       3.159	
APU0100FD3101    	2006	M06	       3.264	
APU0100FD3101    	2006	M07	       3.159	
APU0100FD3101    	2006	M08	       3.123	
APU0100FD3101    	2006	M09	       3.146	
APU0100FD3101    	2006	M10	       2.979	
APU0100FD3101    	2006	M11	       3.042	
APU0100FD3101    	2006	M12	       2.960	
APU0100FD3101    	2007	M01	       2.861	
APU0100FD3101    	2007	M02	       2.865	
APU0100FD3101    	2007	M03	       2.960	
APU0100FD3101    	2007	M04	       2.930	
APU0100FD3101    	2007	M05	       3.077	
APU0100FD3101    	2007	M06	       3.091	
APU0100FD3101    	2007	M07	       3.114	
APU0100FD3101    	2007	M08	       3.076	
APU0100FD3101    	2007	M09	       2.991	
APU0100FD3101    	2007	M10	       3.059	
APU0100FD3101    	2007	M11	       2.902	
APU0100FD3101    	2007	M12	       2.994	
APU0100FD3101    	2008	M01	       3.076	
APU0100FD3101    	2008	M02	       3.019	
APU0100FD3101    	2008	M03	       3.003	
APU0100FD3101    	2008	M04	       3.045	
APU0100FD3101    	2008	M05	       3.075	
APU0100FD3101    	2008	M06	       3.158	
APU0100FD3101    	2008	M07	       3.060	
APU0100FD3101    	2008	M08	       3.142	
APU0100FD3101    	2008	M09	       3.153	
APU0100FD3101    	2008	M10	       3.071	
APU0100FD3101    	2008	M11	       2.914	
APU0100FD3101    	2008	M12	       2.996	
APU0100FD3101    	2009	M01	       2.872	
APU0100FD3101    	2009	M02	       2.962	
APU0100FD3101    	2009	M03	       2.854	
APU0100FD3101    	2009	M04	       2.876	
APU0100FD3101    	2009	M05	       2.889	
APU0100FD3101    	2009	M06	       2.909	
APU0100FD3101    	2009	M07	       2.734	
APU0100FD3101    	2009	M08	       2.688	
APU0100FD3101    	2009	M09	       2.887	
APU0100FD3101    	2009	M10	       2.690	
APU0100FD3101    	2009	M11	       2.826	
APU0100FD3101    	2009	M12	       2.856	
APU0100FD3101    	2010	M01	       2.836	
APU0100FD3101    	2010	M02	       2.909	
APU0100FD3101    	2010	M03	       2.891	
APU0100FD3101    	2010	M04	       2.872	
APU0100FD3101    	2010	M05	       3.008	
APU0100FD3101    	2010	M06	       3.033	
APU0100FD3101    	2010	M07	       3.096	
APU0100FD3101    	2010	M08	       3.086	
APU0100FD3101    	2010	M09	       3.129	
APU0100FD3101    	2010	M10	       3.234	
APU0100FD3101    	2010	M11	       3.169	
APU0100FD3101    	2010	M12	       3.116	
APU0100FD3101    	2011	M01	       3.205	
APU0100FD3101    	2011	M02	       3.295	
APU0100FD3101    	2011	M03	       3.258	
APU0100FD3101    	2011	M04	       3.247	
APU0100FD3101    	2011	M05	       3.425	
APU0100FD3101    	2011	M06	       3.378	
APU0100FD3101    	2011	M07	       3.397	
APU0100FD3101    	2011	M08	       3.421	
APU0100FD3101    	2011	M09	       3.526	
APU0100FD3101    	2011	M10	       3.490	
APU0100FD3101    	2011	M11	       3.363	
APU0100FD3101    	2011	M12	       3.403	
APU0100FD3101    	2012	M01	       3.544	
APU0100FD3101    	2012	M02	       3.283	
APU0100FD3101    	2012	M03	       3.265	
APU0100FD3101    	2012	M04	       3.404	
APU0100FD3101    	2012	M05	       3.508	
APU0100FD3101    	2012	M06	       3.423	
APU0100FD3101    	2012	M07	       3.334	
APU0100FD3101    	2012	M08	       3.538	
APU0100FD3101    	2012	M09	       3.341	
APU0100FD3101    	2012	M10	       3.524	
APU0100FD3101    	2012	M11	       3.374	
APU0100FD3101    	2012	M12	       3.176	
APU0100FD3101    	2013	M01	       3.377	
APU0100FD3101    	2013	M02	       3.432	
APU0100FD3101    	2013	M03	       3.402	
APU0100FD3101    	2013	M04	       3.228	
APU0100FD3101    	2013	M05	       3.382	
APU0100FD3101    	2013	M06	       3.198	
APU0100FD3101    	2013	M07	       3.204	
APU0100FD3101    	2013	M08	       3.168	
APU0100FD3101    	2013	M09	       3.431	
APU0100FD3101    	2013	M10	       3.141	
APU0100FD3101    	2013	M11	       3.345	
APU0100FD3101    	2013	M12	       3.561	
APU0100FD3101    	2014	M01	       3.549	
APU0100FD3101    	2014	M02	       3.312	
APU0100FD3101    	2014	M03	       3.670	
APU0100FD3101    	2014	M04	       3.856	
APU0100FD3101    	2014	M05	       3.841	
APU0100FD3101    	2014	M06	       3.730	
APU0100FD3101    	2014	M07	       3.870	
APU0100FD3101    	2014	M08	       4.064	
APU0100FD3101    	2014	M09	       4.065	
APU0100FD3101    	2014	M10	       3.926	
APU0100FD3101    	2014	M11	       3.889	
APU0100FD3101    	2014	M12	       3.933	
APU0100FD3101    	2015	M01	       3.768	
APU0100FD3101    	2015	M02	       3.873	
APU0100FD3101    	2015	M03	       3.855	
APU0100FD3101    	2015	M04	       3.800	
APU0100FD3101    	2015	M05	       3.734	
APU0100FD3101    	2015	M06	       3.539	
APU0100FD3101    	2015	M07	       3.734	
APU0100FD3101    	2015	M08	       3.568	
APU0100FD3101    	2015	M09	       3.808	
APU0100FD3101    	2015	M10	       3.862	
APU0100FD3101    	2015	M11	       3.739	
APU0100FD3101    	2015	M12	       3.777	
APU0100FD3101    	2016	M01	       3.510	
APU0100FD3101    	2016	M02	       3.417	
APU0100FD3101    	2016	M03	       3.491	
APU0100FD3101    	2016	M04	       3.550	
APU0100FD3101    	2016	M05	       3.570	
APU0100FD3101    	2016	M06	       3.694	
APU0100FD3101    	2016	M07	       3.712	
APU0100FD3101    	2016	M08	       3.725	
APU0100FD3101    	2016	M09	       3.605	
APU0100FD3101    	2016	M10	       3.627	
APU0100FD3101    	2016	M11	       3.467	
APU0100FD3101    	2016	M12	       3.436	
APU0100FD3101    	2017	M01	       3.173	
APU0100FD3101    	2017	M02	       3.426	
APU0100FD3101    	2017	M03	       3.578	
APU0100FD3101    	2017	M04	       3.575	
APU0100FD3101    	2017	M05	       3.456	
APU0100FD3101    	2017	M06	       3.513	
APU0100FD3101    	2017	M07	       3.546	
APU0100FD3101    	2017	M08	       3.489	
APU0100FD3101    	2017	M09	       3.571	
APU0100FD3101    	2017	M10	       3.430	
APU0100FD3101    	2017	M11	       3.443	
APU0100FD3101    	2017	M12	       3.339	
APU0100FD3101    	2018	M01	       3.298	
APU0100FD3101    	2018	M02	       3.250	
APU0100FD3101    	2018	M03	       3.267	
APU0100FD3101    	2018	M04	       3.743	
APU0100FD3101    	2018	M05	       3.283	
APU0100FD3101    	2018	M06	       3.084	
APU0100FD3101    	2018	M07	       3.211	
APU0100FD3101    	2018	M08	       3.374	
APU0100FD3101    	2018	M09	       3.316	
APU0100FD3101    	2018	M10	       3.430	
APU0100FD3101    	2018	M11	       3.476	
APU0100FD3101    	2018	M12	       3.496	
APU0100FD3101    	2019	M01	       3.405	
APU0100FD3101    	2019	M02	       3.572	
APU0100FD3101    	2019	M03	       3.491	
APU0100FD3101    	2019	M04	       3.458	
APU0100FD3101    	2019	M05	       3.389	
APU0100FD3101    	2019	M06	       3.320	
APU0100FD3101    	2019	M07	       3.654	
APU0100FD3101    	2019	M08	       3.556	
APU0100FD3101    	2019	M09	       3.587	
APU0100FD3101    	2019	M10	       3.275	
APU0100FD3101    	2019	M11	       3.392	
APU0100FD3101    	2019	M12	       3.381	
APU0100FD3101    	2020	M01	       3.473	
APU0100FD3101    	2020	M02	       3.614	
APU0100FD3101    	2020	M03	       3.816	
APU0100FD3101    	2020	M05	       4.157	
APU0100FD3101    	2020	M06	       4.071	
APU0100FD3101    	2020	M07	       3.930	
APU0100FD3101    	2020	M08	       3.857	
APU0100FD3101    	2020	M09	       3.704	
APU0100FD3101    	2020	M10	       3.361	
APU0100FD3101    	2020	M11	       3.646	
APU0100FD3101    	2020	M12	       3.681	
APU0100FD3101    	2021	M01	       3.711	
APU0100FD3101    	2021	M02	       3.790	
APU0100FD3101    	2021	M03	       3.760	
APU0100FD3101    	2021	M04	       3.998	
APU0100FD3101    	2021	M05	       4.092	
APU0100FD3101    	2021	M06	       4.134	
APU0100FD3101    	2021	M07	       4.060	
APU0100FD3101    	2021	M08	       4.203	
APU0100FD3101    	2021	M09	       4.118	
APU0100FD3101    	2021	M10	       4.184	
APU0100FD3101    	2021	M11	       4.059	
APU0100FD3101    	2021	M12	       4.180	
APU0100FD3101    	2022	M01	       4.137	
APU0100FD3101    	2022	M02	       4.180	
APU0100FD3101    	2022	M03	       4.187	
APU0100FD3101    	2022	M04	       4.198	
APU0100FD3101    	2022	M05	       4.037	
APU0100FD3101    	2022	M06	       3.994	
APU0100FD3101    	2022	M07	       4.170	
APU0100FD3101    	2022	M08	       4.192	
APU0100FD3101    	2022	M09	       4.126	
APU0100FD3101    	2022	M10	       4.318	
APU0100FD3101    	2022	M11	       4.181	
APU0100FD3101    	2022	M12	       4.237	
APU0100FD3101    	2023	M01	       3.896	
APU0100FD3101    	2023	M02	       4.068	
APU0100FD3101    	2023	M03	       4.049	
APU0100FD3101    	2023	M04	       4.068	
APU0100FD3101    	2023	M05	       4.003	
APU0100FD3101    	2023	M06	       4.052	
APU0100FD3101    	2023	M07	       4.001	
APU0100FD3101    	2023	M08	       4.101	
APU0100FD3101    	2023	M09	       4.106	
APU0100FD3101    	2023	M10	       4.192	
APU0100FD3101    	2023	M11	       3.911	
APU0100FD3101    	2023	M12	       4.055	
APU0100FD3101    	2024	M01	       4.072	
APU0100FD3101    	2024	M02	       3.697	
APU0100FD3101    	2024	M03	       3.852	
APU0100FD3101    	2024	M04	       4.026	
APU0100FD3101    	2024	M05	       4.253	
APU0100FD3101    	2024	M06	       4.043	
APU0100FD3101    	2024	M07	       3.967	
APU0100FD3101    	2024	M08	       4.056	
APU0100FD3101    	2024	M09	       3.945	
APU0100FD3101    	2024	M10	       3.887	
APU0100FD3101    	2024	M11	       4.046	
APU0100FD3101    	2024	M12	       4.042	
APU0100FD3101    	2025	M01	       4.004	
APU0100FD3101    	2025	M02	       3.850	
APU0100FD3101    	2025	M03	       3.777	
APU0100FD3101    	2025	M04	       3.762	
APU0100FD3101    	2025	M05	       3.875	
APU0100FD3101    	2025	M06	       4.043	
APU0100FD3101    	2025	M07	       4.177	
APU0100FD3101    	2025	M08	       3.935	
APU0100FD3101    	2025	M09	       4.000	
APU0100FD3101    	2025	M10	           -	X
APU0100FD3101    	2025	M11	       3.639	
APU0100FD3101    	2025	M12	       4.068	
APU0100FD3101    	2026	M01	       3.929	
APU0100FD3101    	2026	M02	       3.985	
APU0100FD3101    	2026	M03	       4.207	
APU0100FD4101    	1998	M01	       1.697	
APU0100FD4101    	1998	M02	       1.705	
APU0100FD4101    	1998	M03	       1.685	
APU0100FD4101    	1998	M04	       1.692	
APU0100FD4101    	1998	M05	       1.701	
APU0100FD4101    	1998	M06	       1.694	
APU0100FD4101    	1998	M07	       1.761	
APU0100FD4101    	1998	M08	       1.717	
APU0100FD4101    	1998	M09	       1.688	
APU0100FD4101    	1998	M10	       1.583	
APU0100FD4101    	1998	M11	       1.682	
APU0100FD4101    	1998	M12	       1.615	
APU0100FD4101    	1999	M01	       1.551	
APU0100FD4101    	1999	M02	       1.611	
APU0100FD4101    	1999	M03	       1.572	
APU0100FD4101    	1999	M04	       1.606	
APU0100FD4101    	1999	M05	       1.595	
APU0100FD4101    	1999	M06	       1.625	
APU0100FD4101    	1999	M07	       1.666	
APU0100FD4101    	1999	M08	       1.650	
APU0100FD4101    	1999	M09	       1.657	
APU0100FD4101    	1999	M10	       1.605	
APU0100FD4101    	1999	M11	       1.694	
APU0100FD4101    	1999	M12	       1.640	
APU0100FD4101    	2000	M01	       1.548	
APU0100FD4101    	2000	M02	       1.653	
APU0100FD4101    	2000	M03	       1.649	
APU0100FD4101    	2000	M04	       1.627	
APU0100FD4101    	2000	M05	       1.607	
APU0100FD4101    	2000	M06	       1.681	
APU0100FD4101    	2000	M07	       1.683	
APU0100FD4101    	2000	M08	       1.680	
APU0100FD4101    	2000	M09	       1.693	
APU0100FD4101    	2000	M10	       1.640	
APU0100FD4101    	2000	M11	       1.657	
APU0100FD4101    	2000	M12	       1.754	
APU0100FD4101    	2001	M01	       1.742	
APU0100FD4101    	2001	M02	       1.714	
APU0100FD4101    	2001	M03	       1.697	
APU0100FD4101    	2001	M04	       1.757	
APU0100FD4101    	2001	M05	       1.690	
APU0100FD4101    	2001	M06	       1.816	
APU0100FD4101    	2001	M07	       1.787	
APU0100FD4101    	2001	M08	       1.837	
APU0100FD4101    	2001	M09	       1.905	
APU0100FD4101    	2001	M10	       1.953	
APU0100FD4101    	2001	M11	       1.868	
APU0100FD4101    	2001	M12	       1.923	
APU0100FD4101    	2002	M01	       1.873	
APU0100FD4101    	2002	M02	       1.875	
APU0100FD4101    	2002	M03	       1.950	
APU0100FD4101    	2002	M04	       1.811	
APU0100FD4101    	2002	M05	       1.966	
APU0100FD4101    	2002	M06	       1.960	
APU0100FD4101    	2002	M07	       2.117	
APU0100FD4101    	2002	M08	       2.047	
APU0100FD4101    	2002	M09	       1.834	
APU0100FD4101    	2002	M10	       1.763	
APU0100FD4101    	2002	M11	       1.887	
APU0100FD4101    	2002	M12	       1.783	
APU0100FD4101    	2003	M01	       1.823	
APU0100FD4101    	2003	M02	       1.821	
APU0100FD4101    	2003	M03	       1.758	
APU0100FD4101    	2003	M04	       1.830	
APU0100FD4101    	2003	M05	       1.842	
APU0100FD4101    	2003	M06	       1.822	
APU0100FD4101    	2003	M07	       1.799	
APU0100FD4101    	2003	M08	       1.874	
APU0100FD4101    	2003	M09	       1.784	
APU0100FD4101    	2003	M10	       1.858	
APU0100FD4101    	2003	M11	       2.021	
APU0100FD4101    	2003	M12	       1.909	
APU0100FD4101    	2004	M01	       1.974	
APU0100FD4101    	2004	M02	       1.887	
APU0100FD4101    	2004	M03	       2.003	
APU0100FD4101    	2004	M04	       1.942	
APU0100FD4101    	2004	M05	       2.084	
APU0100FD4101    	2004	M06	       2.130	
APU0100FD4101    	2004	M07	       2.033	
APU0100FD4101    	2004	M08	       2.032	
APU0100FD4101    	2004	M09	       2.088	
APU0100FD4101    	2004	M10	       2.148	
APU0100FD4101    	2004	M11	       2.027	
APU0100FD4101    	2004	M12	       2.061	
APU0100FD4101    	2005	M01	       2.121	
